open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage,path,capital_start,capital_end,net_profit,net_profit_percentage
2025-08-08 17:10:00,BTC-USDT,BTC,USDT,116469.03000000,116470.24000000,116463.19000000,116470.24000000,1.52027000,116465.399999999994179,116465.399999999994179,116465.399999999994179,116465.399999999994179,0.0,binance,4.84000000,0.00,buy coinbase -> sell binance,24113.369316173033,24114.371405269798,1.0020890967643936,0.00
2025-08-08 17:11:00,BTC-USDT,BTC,USDT,116470.23000000,116470.24000000,116470.23000000,116470.24000000,6.15427000,116467.25,116467.30000000000291,116467.25,116467.30000000000291,0.0254642,binance,2.94000000,0.00,buy coinbase -> sell binance,24114.371405269798,24114.980127648796,0.608722378998209,0.00
2025-08-08 17:12:00,BTC-USDT,BTC,USDT,116470.24000000,116479.71000000,116443.48000000,116479.71000000,3.05122000,116467.30000000000291,116467.30000000000291,116467.30000000000291,116467.30000000000291,0.0,binance,12.41000000,0.01,buy coinbase -> sell binance,24114.980127648796,24117.549663504647,2.569535855851427,0.01
2025-08-08 17:13:00,BTC-USDT,BTC,USDT,116479.71000000,116490.19000000,116464.00000000,116490.18000000,3.85036000,116490.039999999993597,116490.039999999993597,116480.419999999998254,116480.419999999998254,0.13654696,binance,9.76000000,0.01,buy coinbase -> sell binance,24117.549663504647,24119.57049485738,2.0208313527327846,0.01
2025-08-08 17:14:00,BTC-USDT,BTC,USDT,116490.18000000,116490.19000000,116427.73000000,116427.74000000,4.74768000,116469.679999999993015,116469.679999999993015,116430.110000000000582,116437.69999999999709,0.05688597,coinbase,9.96000000,0.01,buy binance -> sell coinbase,24119.57049485738,24121.63384266546,2.063347808078106,0.01
2025-08-08 17:15:00,BTC-USDT,BTC,USDT,116427.73000000,116439.30000000,116427.73000000,116434.41000000,3.65115000,116437.69999999999709,116437.69999999999709,116437.69999999999709,116437.69999999999709,0.0,coinbase,3.29000000,0.00,buy binance -> sell coinbase,24121.63384266546,24122.31542962366,0.6815869582023879,0.00
2025-08-08 17:16:00,BTC-USDT,BTC,USDT,116434.40000000,116434.41000000,116340.00000000,116340.00000000,25.78212000,116422.440000000002328,116422.440000000002328,116347.979999999995925,116347.979999999995925,1.86864982,coinbase,7.98000000,0.01,buy binance -> sell coinbase,24122.31542962366,24123.970028876956,1.6545992532956006,0.01
2025-08-08 17:17:00,BTC-USDT,BTC,USDT,116340.00000000,116340.01000000,116311.36000000,116328.00000000,31.61481000,116334.789999999993597,116334.789999999993597,116327.960000000006403,116327.960000000006403,0.0358,binance,0.04000000,0.00,buy coinbase -> sell binance,24123.970028876956,24123.9783240349,0.008295157942484366,0.00
2025-08-08 17:18:00,BTC-USDT,BTC,USDT,116327.99000000,116376.88000000,116324.93000000,116324.93000000,13.49632000,116356.490000000005239,116395.020000000004075,116325.139999999999418,116325.139999999999418,0.08590056,coinbase,0.21000000,0.00,buy binance -> sell coinbase,24123.9783240349,24124.02187476343,0.043550728532864014,0.00
2025-08-08 17:19:00,BTC-USDT,BTC,USDT,116324.93000000,116345.43000000,116320.00000000,116345.43000000,2.85847000,116325.139999999999418,116325.139999999999418,116325.139999999999418,116325.139999999999418,0.0,binance,20.29000000,0.02,buy coinbase -> sell binance,24124.02187476343,24128.2297046774,4.207829913968453,0.02
2025-08-08 17:20:00,BTC-USDT,BTC,USDT,116345.43000000,116370.87000000,116345.42000000,116370.87000000,3.12554000,116325.139999999999418,116325.139999999999418,116325.139999999999418,116325.139999999999418,0.0,binance,45.73000000,0.04,buy coinbase -> sell binance,24128.2297046774,24137.715048468042,9.485343790642219,0.04
2025-08-08 17:21:00,BTC-USDT,BTC,USDT,116370.87000000,116370.87000000,116363.00000000,116365.04000000,7.28425000,116365.070000000006985,116476.070000000006985,116365.070000000006985,116476.070000000006985,0.02250635,coinbase,111.03000000,0.10,buy binance -> sell coinbase,24137.715048468042,24160.74611090597,23.031062437927176,0.10
2025-08-08 17:22:00,BTC-USDT,BTC,USDT,116365.04000000,116466.78000000,116365.04000000,116452.01000000,4.33090000,116476.070000000006985,116476.070000000006985,116476.070000000006985,116476.070000000006985,0.0,coinbase,24.06000000,0.02,buy binance -> sell coinbase,24160.74611090597,24165.737931583248,4.991820677278156,0.02
2025-08-08 17:23:00,BTC-USDT,BTC,USDT,116452.00000000,116480.00000000,116439.92000000,116479.99000000,6.68091000,116459.119999999995343,116486.369999999995343,116459.110000000000582,116486.369999999995343,0.03783691,coinbase,6.38000000,0.01,buy binance -> sell coinbase,24165.737931583248,24167.06157015845,1.3236385752024944,0.01
2025-08-08 17:24:00,BTC-USDT,BTC,USDT,116480.00000000,116489.77000000,116411.52000000,116411.53000000,6.74016000,116491.960000000006403,116491.960000000006403,116344.69999999999709,116344.69999999999709,0.02823752,binance,66.83000000,0.06,buy coinbase -> sell binance,24167.06157015845,24180.94346357288,13.881893414429214,0.06
2025-08-08 17:25:00,BTC-USDT,BTC,USDT,116411.52000000,116411.52000000,116320.00000000,116320.01000000,4.94243000,116344.69999999999709,116344.69999999999709,116344.69999999999709,116344.69999999999709,0.0,coinbase,24.69000000,0.02,buy binance -> sell coinbase,24180.94346357288,24186.076092895346,5.132629322466528,0.02
2025-08-08 17:26:00,BTC-USDT,BTC,USDT,116320.01000000,116345.04000000,116320.00000000,116327.26000000,2.99567000,116356.919999999998254,116362.130000000004657,116356.919999999998254,116362.130000000004657,0.02185301,coinbase,34.87000000,0.03,buy binance -> sell coinbase,24186.076092895346,24193.326057120063,7.249964224716678,0.03
2025-08-08 17:27:00,BTC-USDT,BTC,USDT,116327.26000000,116369.85000000,116327.25000000,116369.85000000,3.27828000,116362.130000000004657,116362.130000000004657,116362.130000000004657,116362.130000000004657,0.0,binance,7.72000000,0.01,buy coinbase -> sell binance,24193.326057120063,24194.931153874146,1.6050967540832062,0.01
2025-08-08 17:28:00,BTC-USDT,BTC,USDT,116369.85000000,116403.26000000,116360.81000000,116360.81000000,3.26973000,116362.130000000004657,116362.130000000004657,116362.130000000004657,116362.130000000004657,0.0,coinbase,1.32000000,0.00,buy binance -> sell coinbase,24194.931153874146,24195.205621790992,0.27446791684633354,0.00
2025-08-08 17:29:00,BTC-USDT,BTC,USDT,116360.82000000,116360.82000000,116353.77000000,116353.77000000,2.00877000,116362.130000000004657,116362.130000000004657,116362.130000000004657,116362.130000000004657,0.0,coinbase,8.36000000,0.01,buy binance -> sell coinbase,24195.205621790992,24196.94404349403,1.7384217030376021,0.01
2025-08-08 17:30:00,BTC-USDT,BTC,USDT,116353.77000000,116405.85000000,116353.77000000,116405.84000000,3.22193000,116362.130000000004657,116362.130000000004657,116362.130000000004657,116362.130000000004657,0.0,binance,43.71000000,0.04,buy coinbase -> sell binance,24196.94404349403,24206.03332730261,9.089283808581968,0.04
2025-08-08 17:31:00,BTC-USDT,BTC,USDT,116405.84000000,116427.94000000,116362.10000000,116427.94000000,6.90732000,116378.470000000001164,116436.580000000001746,116378.470000000001164,116436.580000000001746,0.06099839,coinbase,8.64000000,0.01,buy binance -> sell coinbase,24206.03332730261,24207.829632622004,1.7963053193925589,0.01
2025-08-08 17:32:00,BTC-USDT,BTC,USDT,116427.94000000,116465.67000000,116420.41000000,116420.42000000,5.78594000,116436.580000000001746,116436.580000000001746,116436.580000000001746,116436.580000000001746,0.0,coinbase,16.16000000,0.01,buy binance -> sell coinbase,24207.829632622004,24211.18985522611,3.3602226041039103,0.01
2025-08-08 17:33:00,BTC-USDT,BTC,USDT,116420.42000000,116491.03000000,116415.08000000,116484.01000000,7.07926000,116436.580000000001746,116472.490000000005239,116436.580000000001746,116472.490000000005239,0.07933178,binance,11.52000000,0.01,buy coinbase -> sell binance,24211.18985522611,24213.584522903704,2.394667677595862,0.01
2025-08-08 17:34:00,BTC-USDT,BTC,USDT,116484.00000000,116497.99000000,116450.29000000,116497.99000000,4.28820000,116472.490000000005239,116472.490000000005239,116472.490000000005239,116472.490000000005239,0.0,binance,25.50000000,0.02,buy coinbase -> sell binance,24213.584522903704,24218.885743864415,5.301220960711362,0.02
2025-08-08 17:35:00,BTC-USDT,BTC,USDT,116497.98000000,116498.22000000,116469.50000000,116469.50000000,3.98122000,116500,116516.649999999994179,116474.419999999998254,116474.419999999998254,0.04656033,coinbase,4.92000000,0.00,buy binance -> sell coinbase,24218.885743864415,24219.90881786971,1.0230740052938927,0.00
2025-08-08 17:36:00,BTC-USDT,BTC,USDT,116469.51000000,116491.46000000,116454.27000000,116491.45000000,4.25605000,116473.30000000000291,116524.25,116473.30000000000291,116504.539999999993597,0.01843234,coinbase,13.09000000,0.01,buy binance -> sell coinbase,24219.90881786971,24222.63037903515,2.721561165439198,0.01
2025-08-08 17:37:00,BTC-USDT,BTC,USDT,116491.45000000,116503.65000000,116472.25000000,116472.25000000,5.56569000,116504.539999999993597,116504.539999999993597,116504.539999999993597,116504.539999999993597,0.0,coinbase,32.29000000,0.03,buy binance -> sell coinbase,24222.63037903515,24229.34570165439,6.715322619242215,0.03
2025-08-08 17:38:00,BTC-USDT,BTC,USDT,116472.26000000,116487.32000000,116446.12000000,116454.30000000,6.66418000,116480.820000000006985,116480.820000000006985,116461.610000000000582,116461.619999999995343,0.05942501,coinbase,7.32000000,0.01,buy binance -> sell coinbase,24229.34570165439,24230.868692308544,1.5229906541535456,0.01
2025-08-08 17:39:00,BTC-USDT,BTC,USDT,116454.31000000,116487.90000000,116454.30000000,116457.51000000,4.69157000,116503.270000000004075,116503.270000000004075,116467.440000000002328,116486.580000000001746,0.02070004,coinbase,29.07000000,0.02,buy binance -> sell coinbase,24230.868692308544,24236.91717602493,6.048483716385817,0.02
2025-08-08 17:40:00,BTC-USDT,BTC,USDT,116457.51000000,116538.81000000,116457.51000000,116538.81000000,3.42825000,116474.55000000000291,116554.919999999998254,116474.55000000000291,116554.919999999998254,0.35391222,coinbase,16.11000000,0.01,buy binance -> sell coinbase,24236.91717602493,24240.26761984451,3.3504438195814146,0.01
2025-08-08 17:41:00,BTC-USDT,BTC,USDT,116538.80000000,116564.54000000,116514.47000000,116514.47000000,6.63929000,116554.929999999993015,116574.30000000000291,116517.570000000006985,116528.330000000001746,0.02280553,coinbase,13.86000000,0.01,buy binance -> sell coinbase,24240.26761984451,24243.15112529419,2.883505449677614,0.01
2025-08-08 17:42:00,BTC-USDT,BTC,USDT,116514.48000000,116530.23000000,116506.09000000,116528.54000000,20.40781000,116504.320000000006985,116539.570000000006985,116501.809999999997672,116535.880000000004657,0.002,coinbase,7.34000000,0.01,buy binance -> sell coinbase,24243.15112529419,24244.678173768836,1.5270484746470174,0.01
2025-08-08 17:43:00,BTC-USDT,BTC,USDT,116528.53000000,116528.60000000,116508.03000000,116521.68000000,36.62231000,116530.759999999994761,116530.850000000005821,116496.240000000005239,116530.850000000005821,0.00406123,coinbase,9.17000000,0.01,buy binance -> sell coinbase,24244.678173768836,24246.586176630226,1.908002861389832,0.01
2025-08-08 17:44:00,BTC-USDT,BTC,USDT,116521.68000000,116565.69000000,116521.67000000,116565.69000000,6.61005000,116539.350000000005821,116574.309999999997672,116539.350000000005821,116574.309999999997672,0.00351665,coinbase,8.62000000,0.01,buy binance -> sell coinbase,24246.586176630226,24248.379204860423,1.7930282301967964,0.01
2025-08-08 17:45:00,BTC-USDT,BTC,USDT,116565.69000000,116588.00000000,116565.69000000,116567.98000000,3.75042000,116574.309999999997672,116574.309999999997672,116574.309999999997672,116574.309999999997672,0.0,coinbase,6.33000000,0.01,buy binance -> sell coinbase,24248.379204860423,24249.695966464828,1.3167616044047463,0.01
2025-08-08 17:46:00,BTC-USDT,BTC,USDT,116567.99000000,116567.99000000,116523.81000000,116547.68000000,7.10298000,116556.55000000000291,116556.55000000000291,116528.639999999999418,116528.639999999999418,0.03583475,binance,19.04000000,0.02,buy coinbase -> sell binance,24249.695966464828,24253.658204513784,3.962238048956351,0.02
2025-08-08 17:47:00,BTC-USDT,BTC,USDT,116547.68000000,116567.99000000,116524.52000000,116567.99000000,4.43874000,116563.610000000000582,116563.610000000000582,116563.610000000000582,116563.610000000000582,0.39602197,binance,4.38000000,0.00,buy coinbase -> sell binance,24253.658204513784,24254.56956117935,0.9113566655651084,0.00
2025-08-08 17:48:00,BTC-USDT,BTC,USDT,116567.98000000,116573.36000000,116554.95000000,116554.96000000,2.17912000,116563.610000000000582,116600,116563.610000000000582,116594.419999999998254,0.45673275,coinbase,39.46000000,0.03,buy binance -> sell coinbase,24254.56956117935,24262.781011939438,8.211450760089065,0.03
2025-08-08 17:49:00,BTC-USDT,BTC,USDT,116554.95000000,116605.42000000,116554.95000000,116590.13000000,6.47867000,116594.419999999998254,116594.419999999998254,116594.419999999998254,116594.419999999998254,0.0,coinbase,4.29000000,0.00,buy binance -> sell coinbase,24262.781011939438,24263.673774736264,0.8927627968259912,0.00
2025-08-08 17:50:00,BTC-USDT,BTC,USDT,116590.12000000,116590.12000000,116543.77000000,116551.41000000,20.89450000,116594.419999999998254,116594.419999999998254,116594.419999999998254,116594.419999999998254,0.0,coinbase,43.01000000,0.04,buy binance -> sell coinbase,24263.673774736264,24272.627596994196,8.953822257932188,0.04
2025-08-08 17:51:00,BTC-USDT,BTC,USDT,116551.40000000,116563.81000000,116543.77000000,116563.81000000,3.10757000,116594.419999999998254,116594.419999999998254,116594.419999999998254,116594.419999999998254,0.0,coinbase,30.61000000,0.03,buy binance -> sell coinbase,24272.627596994196,24279.00166052853,6.374063534334709,0.03
2025-08-08 17:52:00,BTC-USDT,BTC,USDT,116563.80000000,116578.37000000,116558.00000000,116558.00000000,4.68097000,116594.419999999998254,116594.419999999998254,116594.419999999998254,116594.419999999998254,0.0,coinbase,36.42000000,0.03,buy binance -> sell coinbase,24279.00166052853,24286.587937236065,7.586276707534125,0.03
2025-08-08 17:53:00,BTC-USDT,BTC,USDT,116558.00000000,116558.00000000,116543.78000000,116543.79000000,3.24447000,116594.419999999998254,116594.419999999998254,116594.419999999998254,116594.419999999998254,0.0,coinbase,50.63000000,0.04,buy binance -> sell coinbase,24286.587937236065,24297.138734899865,10.55079766380004,0.04
2025-08-08 17:54:00,BTC-USDT,BTC,USDT,116543.78000000,116553.91000000,116525.00000000,116553.91000000,5.40969000,116531.389999999999418,116544.610000000000582,116531.389999999999418,116544.610000000000582,0.01863,binance,9.30000000,0.01,buy coinbase -> sell binance,24297.138734899865,24299.077592391728,1.9388574918630184,0.01
2025-08-08 17:55:00,BTC-USDT,BTC,USDT,116553.91000000,116568.47000000,116553.90000000,116568.47000000,2.85522000,116564.770000000004075,116600,116561.009999999994761,116600,0.14494933,coinbase,31.53000000,0.03,buy binance -> sell coinbase,24299.077592391728,24305.650123681604,6.572531289875769,0.03
2025-08-08 17:56:00,BTC-USDT,BTC,USDT,116568.47000000,116648.51000000,116568.46000000,116648.50000000,17.90953000,116620.020000000004075,116641.880000000004657,116618.600000000005821,116641.880000000004657,0.17675743,binance,6.62000000,0.01,buy coinbase -> sell binance,24305.650123681604,24307.029588791553,1.3794651099487965,0.01
2025-08-08 17:57:00,BTC-USDT,BTC,USDT,116648.51000000,116670.00000000,116648.50000000,116670.00000000,4.64024000,116654.100000000005821,116679.389999999999418,116654.100000000005821,116679.389999999999418,0.01577571,coinbase,9.39000000,0.01,buy binance -> sell coinbase,24307.029588791553,24308.985901535518,1.9563127439650998,0.01
2025-08-08 17:58:00,BTC-USDT,BTC,USDT,116670.00000000,116694.45000000,116669.99000000,116694.44000000,4.74324000,116679.389999999999418,116679.389999999999418,116679.389999999999418,116679.389999999999418,0.0,binance,15.05000000,0.01,buy coinbase -> sell binance,24308.985901535518,24312.121418766266,3.135517230748519,0.01
2025-08-08 17:59:00,BTC-USDT,BTC,USDT,116694.45000000,116708.86000000,116690.06000000,116708.86000000,4.81294000,116699.639999999999418,116706.009999999994761,116685.30000000000291,116706.009999999994761,0.03432211,binance,2.85000000,0.00,buy coinbase -> sell binance,24312.121418766266,24312.71512894489,0.5937101786221319,0.00
2025-08-08 18:00:00,BTC-USDT,BTC,USDT,116708.86000000,116781.44000000,116703.02000000,116779.98000000,25.33525000,116700.169999999998254,116780.360000000000582,116700.169999999998254,116780.360000000000582,0.02698325,coinbase,0.38000000,0.00,buy binance -> sell coinbase,24312.71512894489,24312.7942420921,0.0791131472105917,0.00
2025-08-08 18:01:00,BTC-USDT,BTC,USDT,116779.98000000,116792.89000000,116731.45000000,116792.89000000,18.21448000,116774.820000000006985,116774.820000000006985,116726.229999999995925,116760.210000000006403,0.02164002,binance,32.68000000,0.03,buy coinbase -> sell binance,24312.7942420921,24319.599146912256,6.80490482015739,0.03
2025-08-08 18:02:00,BTC-USDT,BTC,USDT,116792.89000000,116796.29000000,116761.23000000,116790.00000000,11.84828000,116760.210000000006403,116796.820000000006985,116759.429999999993015,116786.720000000001164,0.17920368,binance,3.28000000,0.00,buy coinbase -> sell binance,24319.599146912256,24320.282172218573,0.6830253063162672,0.00
2025-08-08 18:03:00,BTC-USDT,BTC,USDT,116789.99000000,116803.99000000,116772.00000000,116803.99000000,6.81503000,116784.5,116834.119999999995343,116784.5,116834.119999999995343,0.02705382,coinbase,30.13000000,0.03,buy binance -> sell coinbase,24320.282172218573,24326.555674535135,6.273502316562372,0.03
2025-08-08 18:04:00,BTC-USDT,BTC,USDT,116803.98000000,116835.02000000,116800.00000000,116830.00000000,7.43227000,116834.119999999995343,116834.119999999995343,116834.119999999995343,116834.119999999995343,0.0,coinbase,4.12000000,0.00,buy binance -> sell coinbase,24326.555674535135,24327.41354844919,0.8578739140539255,0.00
2025-08-08 18:05:00,BTC-USDT,BTC,USDT,116830.01000000,116830.01000000,116772.67000000,116796.01000000,11.39930000,116826.839999999996508,116828.05000000000291,116798.610000000000582,116828.05000000000291,0.09023866,coinbase,32.04000000,0.03,buy binance -> sell coinbase,24327.41354844919,24334.08715253971,6.673604090519802,0.03
2025-08-08 18:06:00,BTC-USDT,BTC,USDT,116796.00000000,116833.57000000,116796.00000000,116833.56000000,15.62666000,116828.05000000000291,116828.05000000000291,116828.05000000000291,116828.05000000000291,0.0,binance,5.51000000,0.00,buy coinbase -> sell binance,24334.08715253971,24335.234829148285,1.1476766085761483,0.00
2025-08-08 18:07:00,BTC-USDT,BTC,USDT,116833.57000000,116853.38000000,116807.21000000,116853.37000000,11.66099000,116855.740000000005239,116855.789999999993597,116855.740000000005239,116855.789999999993597,0.01283564,coinbase,2.42000000,0.00,buy binance -> sell coinbase,24335.234829148285,24335.73880492824,0.5039757799568179,0.00
2025-08-08 18:08:00,BTC-USDT,BTC,USDT,116853.37000000,116874.78000000,116835.00000000,116874.77000000,13.55787000,116827.779999999998836,116872.460000000006403,116827.779999999998836,116845.139999999999418,0.16318552,binance,29.63000000,0.03,buy coinbase -> sell binance,24335.73880492824,24341.90994684129,6.171141913047904,0.03
2025-08-08 18:09:00,BTC-USDT,BTC,USDT,116874.78000000,116874.78000000,116870.00000000,116870.01000000,2.60096000,116855.910000000003492,116872.009999999994761,116855.910000000003492,116862.55000000000291,0.04279828,binance,7.46000000,0.01,buy coinbase -> sell binance,24341.90994684129,24343.463829143217,1.553882301926933,0.01
2025-08-08 18:10:00,BTC-USDT,BTC,USDT,116870.01000000,116891.59000000,116844.50000000,116891.58000000,6.43136000,116869.259999999994761,116888.660000000003492,116843.94999999999709,116874.259999999994761,0.04063142,binance,17.32000000,0.01,buy coinbase -> sell binance,24343.463829143217,24347.0713710735,3.6075419302833325,0.01
2025-08-08 18:11:00,BTC-USDT,BTC,USDT,116891.58000000,116891.58000000,116877.00000000,116877.00000000,7.97009000,116874.259999999994761,116874.259999999994761,116874.259999999994761,116874.259999999994761,0.0,binance,2.74000000,0.00,buy coinbase -> sell binance,24347.0713710735,24347.642163783174,0.5707927096736967,0.00
2025-08-08 18:12:00,BTC-USDT,BTC,USDT,116877.01000000,116877.01000000,116815.40000000,116815.40000000,3.75625000,116852.619999999995343,116852.619999999995343,116817.910000000003492,116817.910000000003492,0.02589453,coinbase,2.51000000,0.00,buy binance -> sell coinbase,24347.642163783174,24348.165318965035,0.5231551818615117,0.00
2025-08-08 18:13:00,BTC-USDT,BTC,USDT,116815.41000000,116851.72000000,116815.40000000,116851.72000000,4.79789000,116817.910000000003492,116817.910000000003492,116817.910000000003492,116817.910000000003492,0.0,binance,33.81000000,0.03,buy coinbase -> sell binance,24348.165318965035,24355.212281793203,7.046962828168034,0.03
2025-08-08 18:14:00,BTC-USDT,BTC,USDT,116851.71000000,116851.72000000,116745.72000000,116745.72000000,12.05517000,116847.490000000005239,116847.490000000005239,116728.190000000002328,116759.990000000005239,0.0989792,coinbase,14.27000000,0.01,buy binance -> sell coinbase,24355.212281793203,24358.189254989833,2.9769731966298423,0.01
2025-08-08 18:15:00,BTC-USDT,BTC,USDT,116745.72000000,116767.46000000,116735.67000000,116749.99000000,5.30573000,116745.19999999999709,116745.19999999999709,116745.19999999999709,116745.19999999999709,0.00035848,binance,4.79000000,0.00,buy coinbase -> sell binance,24358.189254989833,24359.18865990354,0.9994049137058028,0.00
2025-08-08 18:16:00,BTC-USDT,BTC,USDT,116750.00000000,116793.37000000,116750.00000000,116767.28000000,9.17802000,116761.479999999995925,116827.119999999995343,116761.479999999995925,116827.119999999995343,0.0199,coinbase,59.84000000,0.05,buy binance -> sell coinbase,24359.18865990354,24371.67207006269,12.48341015915139,0.05
2025-08-08 18:17:00,BTC-USDT,BTC,USDT,116767.29000000,116785.38000000,116767.28000000,116784.99000000,1.89681000,116827.119999999995343,116827.119999999995343,116827.119999999995343,116827.119999999995343,0.0,coinbase,42.13000000,0.04,buy binance -> sell coinbase,24371.67207006269,24380.46411212487,8.792042062181281,0.04
2025-08-08 18:18:00,BTC-USDT,BTC,USDT,116784.99000000,116820.00000000,116784.99000000,116805.72000000,6.28411000,116827.119999999995343,116827.119999999995343,116827.119999999995343,116827.119999999995343,0.0,coinbase,21.40000000,0.02,buy binance -> sell coinbase,24380.46411212487,24384.93086197239,4.466749847517349,0.02
2025-08-08 18:19:00,BTC-USDT,BTC,USDT,116805.72000000,116879.91000000,116805.72000000,116879.91000000,6.86794000,116826.259999999994761,116857.080000000001746,116826.259999999994761,116857.080000000001746,0.01743888,binance,22.83000000,0.02,buy coinbase -> sell binance,24384.93086197239,24389.6948691817,4.764007209312695,0.02
2025-08-08 18:20:00,BTC-USDT,BTC,USDT,116879.90000000,116900.00000000,116815.40000000,116815.41000000,10.89684000,116848.479999999995925,116848.479999999995925,116792.380000000004657,116811.410000000003492,0.06385027,binance,4.00000000,0.00,buy coinbase -> sell binance,24389.6948691817,24390.530051117068,0.8351819353665633,0.00
2025-08-08 18:21:00,BTC-USDT,BTC,USDT,116815.41000000,116871.19000000,116815.40000000,116871.18000000,2.34778000,116830.020000000004075,116855.479999999995925,116830.020000000004075,116845.399999999994179,0.08233941,binance,25.78000000,0.02,buy coinbase -> sell binance,24390.530051117068,24395.911417133342,5.381366016274114,0.02
2025-08-08 18:22:00,BTC-USDT,BTC,USDT,116871.18000000,116871.18000000,116796.72000000,116798.81000000,5.74711000,116845.399999999994179,116845.399999999994179,116845.399999999994179,116845.399999999994179,0.0,coinbase,46.59000000,0.04,buy binance -> sell coinbase,24395.911417133342,24405.642727862658,9.731310729315737,0.04
2025-08-08 18:23:00,BTC-USDT,BTC,USDT,116798.81000000,116847.60000000,116798.81000000,116847.60000000,1.84886000,116810.539999999993597,116851.190000000002328,116810.539999999993597,116848.860000000000582,0.0690353,coinbase,1.26000000,0.00,buy binance -> sell coinbase,24405.642727862658,24405.905900660702,0.263172798044252,0.00
2025-08-08 18:24:00,BTC-USDT,BTC,USDT,116847.59000000,116847.60000000,116847.59000000,116847.59000000,2.00787000,116833.970000000001164,116843.619999999995343,116833.139999999999418,116840.639999999999418,0.03888004,binance,6.95000000,0.01,buy coinbase -> sell binance,24405.905900660702,24407.357630521215,1.4517298605132964,0.01
2025-08-08 18:25:00,BTC-USDT,BTC,USDT,116847.59000000,116847.60000000,116802.71000000,116812.55000000,9.24512000,116786.910000000003492,116814.720000000001164,116786.910000000003492,116789.460000000006403,1.22973176,binance,23.09000000,0.02,buy coinbase -> sell binance,24407.357630521215,24412.18311638003,4.825485858815227,0.02
2025-08-08 18:26:00,BTC-USDT,BTC,USDT,116812.55000000,116812.55000000,116781.36000000,116804.09000000,4.33671000,116762.289999999993597,116794.509999999994761,116762.289999999993597,116794.509999999994761,0.02570543,binance,9.58000000,0.01,buy coinbase -> sell binance,24412.18311638003,24414.185511135187,2.002394755156274,0.01
2025-08-08 18:27:00,BTC-USDT,BTC,USDT,116804.09000000,116835.17000000,116668.90000000,116668.91000000,29.15202000,116811.029999999998836,116841.919999999998254,116673.729999999995925,116673.729999999995925,0.52391208,coinbase,4.82000000,0.00,buy binance -> sell coinbase,24414.185511135187,24415.19414637626,1.008635241072625,0.00
2025-08-08 18:28:00,BTC-USDT,BTC,USDT,116668.90000000,116668.91000000,116606.10000000,116623.42000000,11.50987000,116675.970000000001164,116675.970000000001164,116603.360000000000582,116615.44999999999709,0.12725906,binance,7.97000000,0.01,buy coinbase -> sell binance,24415.19414637626,24416.862785457502,1.6686390812428726,0.01
2025-08-08 18:29:00,BTC-USDT,BTC,USDT,116623.41000000,116668.08000000,116603.18000000,116603.18000000,10.96198000,116645.789999999993597,116687.070000000006985,116613.05000000000291,116613.05000000000291,0.10860765,coinbase,9.87000000,0.01,buy binance -> sell coinbase,24416.862785457502,24418.92957673792,2.06679128041651,0.01
2025-08-08 18:30:00,BTC-USDT,BTC,USDT,116603.19000000,116633.99000000,116588.00000000,116616.01000000,22.15641000,116595.919999999998254,116632.429999999993015,116590.270000000004075,116627.229999999995925,0.03289323,coinbase,11.22000000,0.01,buy binance -> sell coinbase,24418.92957673792,24421.279000199167,2.3494234612480795,0.01
2025-08-08 18:31:00,BTC-USDT,BTC,USDT,116616.00000000,116645.94000000,116615.47000000,116615.48000000,5.24398000,116641.460000000006403,116653.070000000006985,116634,116634,0.04545002,coinbase,18.52000000,0.02,buy binance -> sell coinbase,24421.279000199167,24425.157405425332,3.8784052261653414,0.02
2025-08-08 18:32:00,BTC-USDT,BTC,USDT,116615.47000000,116658.96000000,116615.47000000,116658.96000000,5.51421000,116666.279999999998836,116666.279999999998836,116664.330000000001746,116664.330000000001746,0.01704421,coinbase,5.37000000,0.00,buy binance -> sell coinbase,24425.157405425332,24426.28173479761,1.1243293722764065,0.00
2025-08-08 18:33:00,BTC-USDT,BTC,USDT,116658.96000000,116683.38000000,116658.82000000,116683.38000000,3.74502000,116664.330000000001746,116664.330000000001746,116664.330000000001746,116664.330000000001746,0.0,binance,19.05000000,0.02,buy coinbase -> sell binance,24426.28173479761,24430.270277542833,3.9885427452245494,0.02
2025-08-08 18:34:00,BTC-USDT,BTC,USDT,116683.38000000,116683.38000000,116627.25000000,116633.61000000,13.19267000,116678.44999999999709,116678.44999999999709,116623.009999999994761,116623.009999999994761,0.02160568,binance,10.60000000,0.01,buy coinbase -> sell binance,24430.270277542833,24432.490773008885,2.2204954660519434,0.01
2025-08-08 18:35:00,BTC-USDT,BTC,USDT,116633.60000000,116661.11000000,116633.60000000,116661.11000000,13.22327000,116623.009999999994761,116623.009999999994761,116623.009999999994761,116623.009999999994761,0.0,binance,38.10000000,0.03,buy coinbase -> sell binance,24432.490773008885,24440.47271326623,7.9819402573448315,0.03
2025-08-08 18:36:00,BTC-USDT,BTC,USDT,116661.11000000,116665.00000000,116573.35000000,116573.35000000,14.05935000,116642.960000000006403,116660.529999999998836,116575.339999999996508,116596.369999999995343,0.23485972,coinbase,23.02000000,0.02,buy binance -> sell coinbase,24440.47271326623,24445.299028044516,4.82631477828545,0.02
